Timestamp,Event,Event Description,Event Severity,camera_server://limelight,network_table:///CameraPublisher/limelight/description,network_table:///CameraPublisher/limelight/mode,network_table:///CameraPublisher/limelight/modes,network_table:///CameraPublisher/limelight/source,network_table:///CameraPublisher/limelight/streams,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/AnalogInput[1]/Value,network_table:///LiveWindow/Ungrouped/AnalogInput[3]/Value,network_table:///LiveWindow/Ungrouped/DifferentialDrive[1]/Left Motor Speed,network_table:///LiveWindow/Ungrouped/DifferentialDrive[1]/Right Motor Speed,network_table:///LiveWindow/Ungrouped/Scheduler/Ids,network_table:///LiveWindow/Ungrouped/Scheduler/Names,network_table:///LiveWindow/Ungrouped/Talon SRX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [12]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [14]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///LiveWindow/Ungrouped/tSpeedControllerGroup[3]/Value,network_table:///Shuffleboard/RecordValues/l,network_table:///SmartDashboard/AbsoluteUnit,network_table:///SmartDashboard/Autonomous/active,network_table:///SmartDashboard/Autonomous/default,network_table:///SmartDashboard/Autonomous/options,network_table:///SmartDashboard/Ball Count,network_table:///SmartDashboard/Close,network_table:///SmartDashboard/Direct,network_table:///SmartDashboard/Distance,network_table:///SmartDashboard/Horizontal PID Output,network_table:///SmartDashboard/InnerIntake Active,network_table:///SmartDashboard/Sensor Front,network_table:///SmartDashboard/Sensor Top,network_table:///SmartDashboard/Target Area,network_table:///SmartDashboard/Valid Target,network_table:///SmartDashboard/Virtical PID Output,network_table:///SmartDashboard/Wanted Pulses,network_table:///SmartDashboard/X Offset,network_table:///SmartDashboard/Y Offset,network_table:///SmartDashboard/limelight_Interface,network_table:///SmartDashboard/limelight_PipelineName,network_table:///SmartDashboard/limelight_Stream,network_table:///SmartDashboard/skew,network_table:///limelight/camMode,network_table:///limelight/getpipe,network_table:///limelight/ledMode,network_table:///limelight/pipeline,network_table:///limelight/snapshot,network_table:///limelight/stream,network_table:///limelight/ta,network_table:///limelight/tc,network_table:///limelight/thor,network_table:///limelight/tl,network_table:///limelight/tlong,network_table:///limelight/ts,network_table:///limelight/tshort,network_table:///limelight/tv,network_table:///limelight/tvert,network_table:///limelight/tx,network_table:///limelight/ty
323,,,,"fileIndex=0, frameIndex=9, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.4431372582912445, 0.6666666865348816, 0.6431372761726379]",56.0,5.66953182220459,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
359,,,,"fileIndex=0, frameIndex=10, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.4431372582912445, 0.6666666865348816, 0.6431372761726379]",56.0,5.66953182220459,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
391,,,,"fileIndex=0, frameIndex=11, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.4431372582912445, 0.6666666865348816, 0.6431372761726379]",56.0,5.66953182220459,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
422,,,,"fileIndex=0, frameIndex=12, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.8044432770000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.296582721885716,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.088134765625,0.804107666015625,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.345685362815857,"[0.4470588266849518, 0.6627451181411743, 0.6470588445663452]",56.0,5.566719055175781,54.8882942199707,-2.12109637260437,24.50172233581543,1.0,26.0,9.088134765625,0.804107666015625
459,,,,"fileIndex=0, frameIndex=13, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.8044432770000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.296582721885716,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.088134765625,0.804107666015625,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.345685362815857,"[0.4470588266849518, 0.6627451181411743, 0.6470588445663452]",56.0,5.566719055175781,54.8882942199707,-2.12109637260437,24.50172233581543,1.0,26.0,9.088134765625,0.804107666015625
489,,,,"fileIndex=0, frameIndex=14, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.811767495,0.8044432770000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.296582721885716,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.088134765625,0.804107666015625,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.345685362815857,"[0.4470588266849518, 0.6627451181411743, 0.6470588445663452]",56.0,5.566719055175781,54.8882942199707,-2.12109637260437,24.50172233581543,1.0,26.0,9.088134765625,0.804107666015625
522,,,,"fileIndex=0, frameIndex=15, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.45098039507865906, 0.6745098233222961, 0.6509804129600525]",56.0,5.684322834014893,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
556,,,,"fileIndex=0, frameIndex=16, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.45098039507865906, 0.6745098233222961, 0.6509804129600525]",56.0,5.684322834014893,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
589,,,,"fileIndex=0, frameIndex=17, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.808105386,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.323589429969434,0.0,false,false,false,0.9899212743447537,true,0.0,0.0,9.086280822753906,0.8040313720703125,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-2.12109637260437,0.0,0.0,0.0,0.0,0.0,0.0,1.354337215423584,"[0.45098039507865906, 0.6745098233222961, 0.6509804129600525]",56.0,5.684322834014893,54.851280212402344,-2.12109637260437,24.50172233581543,1.0,26.0,9.086280822753906,0.8040313720703125
622,,,,"fileIndex=0, frameIndex=18, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.8056639800000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.15594197083773,0.0,false,false,false,0.9904363050422491,true,0.0,0.0,9.068206787109375,0.7883224487304688,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-1.0416266918182373,0.0,0.0,0.0,0.0,0.0,0.0,1.3197300434112549,"[0.46666666865348816, 0.6666666865348816, 0.6549019813537598]",56.0,5.4759368896484375,55.0817985534668,-1.0416266918182373,23.74152946472168,1.0,25.0,9.068206787109375,0.7883224487304688
657,,,,"fileIndex=0, frameIndex=19, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.8056639800000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.15594197083773,0.0,false,false,false,0.9904363050422491,true,0.0,0.0,9.068206787109375,0.7883224487304688,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-1.0416266918182373,0.0,0.0,0.0,0.0,0.0,0.0,1.3197300434112549,"[0.46666666865348816, 0.6666666865348816, 0.6549019813537598]",56.0,5.4759368896484375,55.0817985534668,-1.0416266918182373,23.74152946472168,1.0,25.0,9.068206787109375,0.7883224487304688
695,,,,"fileIndex=0, frameIndex=20, fps=28.98, bandwidth=129906.0",limelight,320x240 MJPEG 22 fps,[320x240 MJPEG 22 fps],ip:http://10.40.9.11:5800,[mjpg:http://10.40.9.11:5800],,33.0,,false,0.0,0.0,0.0,1.0,0.8142089010000001,0.8056639800000001,0.0,-0.0,[1583503.0],[ManualDrive],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13999938964844,0.0,0.0,2108.0,"Shoot, drive",Sit And Shoot,"[Sit And Shoot, Shoot, drive]",10.0,false,false,22.15594197083773,0.0,false,false,false,0.9904363050422491,true,0.0,0.0,9.068206787109375,0.7883224487304688,http://10.40.9.11:5801,Pipeline_Name,http://10.40.9.11:5800,-1.0416266918182373,0.0,0.0,0.0,0.0,0.0,0.0,1.3197300434112549,"[0.46666666865348816, 0.6666666865348816, 0.6549019813537598]",56.0,5.4759368896484375,55.0817985534668,-1.0416266918182373,23.74152946472168,1.0,25.0,9.068206787109375,0.7883224487304688
